# Generated with dmote-topography, version 0.3.0. Arguments:
# --x-mu 10 --x-sigma 35 --y-mu 90 --y-sigma 45 --hardness 0.5 --lift 0.2
  0.00  29.29  37.01  41.70  45.05  47.63  49.71  51.43  52.87  54.11  55.17  56.07  56.85  57.51  58.06  58.52  58.89  59.18  59.40  59.54  59.61  59.63  59.58  59.47  59.31  59.10  58.83  58.52  58.17  57.78  57.34  56.87  56.36  55.82  55.25  54.65  54.03  53.38  52.71  52.02  51.31  50.58  49.84  49.09  48.33  47.55  46.77  45.99  45.20  44.41  43.62  42.83  42.04  41.26  40.48  39.70  38.93  38.17  37.42  36.68  35.94  35.22  34.51  33.81  33.12  32.45  31.79  31.14  30.50  29.88  29.27  28.68  28.09  27.52  26.96  26.42  25.88  25.35  24.84  24.33  23.83  23.33  22.84  22.36  21.87  21.39  20.89  20.40  19.88  19.36  18.80  18.22  17.58  16.88  16.08  15.14  13.96  12.36   9.76   0.00
  0.00  29.92  37.81  42.60  46.03  48.66  50.78  52.54  54.02  55.28  56.36  57.29  58.08  58.75  59.32  59.79  60.17  60.46  60.68  60.82  60.90  60.90  60.85  60.74  60.57  60.35  60.08  59.76  59.39  58.98  58.53  58.04  57.52  56.96  56.38  55.76  55.11  54.44  53.75  53.04  52.31  51.56  50.79  50.02  49.23  48.44  47.63  46.83  46.01  45.20  44.39  43.57  42.76  41.95  41.15  40.35  39.56  38.77  38.00  37.24  36.48  35.74  35.01  34.29  33.58  32.89  32.21  31.54  30.89  30.25  29.62  29.01  28.41  27.83  27.25  26.69  26.14  25.60  25.07  24.55  24.04  23.54  23.03  22.54  22.04  21.55  21.05  20.54  20.02  19.48  18.92  18.33  17.68  16.98  16.17  15.22  14.03  12.42   9.80   0.00
  0.00  30.55  38.61  43.51  47.00  49.70  51.87  53.66  55.18  56.47  57.57  58.51  59.32  60.01  60.58  61.06  61.45  61.75  61.96  62.11  62.18  62.19  62.13  62.01  61.83  61.60  61.32  60.99  60.61  60.19  59.73  59.22  58.68  58.11  57.50  56.86  56.20  55.51  54.80  54.06  53.31  52.54  51.75  50.95  50.14  49.32  48.50  47.66  46.83  45.99  45.15  44.31  43.48  42.65  41.82  41.00  40.18  39.38  38.58  37.80  37.02  36.26  35.50  34.76  34.04  33.33  32.63  31.94  31.27  30.61  29.97  29.34  28.73  28.13  27.54  26.96  26.40  25.85  25.31  24.78  24.25  23.73  23.22  22.72  22.21  21.70  21.19  20.68  20.15  19.61  19.04  18.43  17.78  17.07  16.26  15.30  14.10  12.47   9.85   0.00
  0.00  31.18  39.41  44.42  47.99  50.74  52.95  54.79  56.33  57.65  58.78  59.74  60.57  61.27  61.85  62.34  62.73  63.03  63.26  63.40  63.47  63.47  63.41  63.29  63.10  62.86  62.57  62.23  61.84  61.40  60.92  60.40  59.85  59.26  58.63  57.97  57.29  56.58  55.84  55.09  54.31  53.52  52.71  51.89  51.05  50.21  49.36  48.50  47.64  46.78  45.92  45.06  44.20  43.34  42.49  41.65  40.81  39.98  39.16  38.35  37.56  36.77  36.00  35.24  34.49  33.76  33.05  32.34  31.65  30.98  30.32  29.68  29.05  28.43  27.83  27.24  26.66  26.09  25.54  25.00  24.46  23.93  23.41  22.89  22.38  21.86  21.34  20.82  20.28  19.73  19.15  18.54  17.88  17.16  16.34  15.37  14.17  12.53   9.89   0.00
  0.00  31.82  40.22  45.33  48.97  51.78  54.04  55.91  57.49  58.84  59.99  60.97  61.81  62.53  63.12  63.62  64.02  64.32  64.55  64.69  64.76  64.76  64.70  64.57  64.38  64.13  63.83  63.47  63.07  62.62  62.12  61.59  61.01  60.40  59.76  59.08  58.38  57.65  56.89  56.11  55.31  54.50  53.67  52.82  51.96  51.10  50.22  49.34  48.46  47.57  46.69  45.80  44.92  44.04  43.16  42.30  41.44  40.59  39.74  38.91  38.09  37.29  36.50  35.72  34.95  34.20  33.46  32.74  32.03  31.34  30.67  30.01  29.36  28.73  28.11  27.51  26.92  26.34  25.77  25.21  24.67  24.13  23.59  23.07  22.54  22.01  21.49  20.95  20.41  19.85  19.26  18.64  17.98  17.25  16.42  15.45  14.23  12.59   9.93   0.00
  0.00  32.46  41.02  46.24  49.96  52.82  55.13  57.04  58.65  60.02  61.20  62.20  63.06  63.79  64.40  64.90  65.30  65.62  65.84  65.99  66.06  66.06  65.98  65.85  65.65  65.39  65.08  64.71  64.30  63.83  63.32  62.77  62.18  61.55  60.89  60.20  59.47  58.72  57.94  57.14  56.32  55.48  54.63  53.76  52.88  51.98  51.09  50.18  49.27  48.36  47.45  46.54  45.64  44.73  43.83  42.94  42.06  41.19  40.32  39.47  38.63  37.80  36.99  36.19  35.40  34.63  33.88  33.14  32.41  31.70  31.01  30.33  29.67  29.03  28.39  27.77  27.17  26.58  26.00  25.43  24.87  24.32  23.78  23.24  22.70  22.17  21.63  21.09  20.53  19.96  19.37  18.75  18.07  17.33  16.50  15.52  14.30  12.64   9.97   0.00
  0.00  33.10  41.83  47.15  50.94  53.87  56.22  58.17  59.81  61.21  62.41  63.43  64.31  65.05  65.67  66.18  66.59  66.91  67.14  67.29  67.35  67.35  67.27  67.13  66.92  66.66  66.33  65.96  65.53  65.05  64.53  63.96  63.35  62.70  62.02  61.31  60.56  59.79  58.99  58.17  57.32  56.46  55.58  54.69  53.79  52.87  51.95  51.02  50.09  49.15  48.22  47.28  46.35  45.43  44.50  43.59  42.68  41.79  40.90  40.03  39.17  38.32  37.48  36.66  35.86  35.07  34.29  33.53  32.79  32.06  31.35  30.66  29.98  29.32  28.67  28.04  27.42  26.82  26.22  25.64  25.07  24.51  23.96  23.41  22.86  22.32  21.77  21.22  20.66  20.08  19.48  18.84  18.16  17.42  16.58  15.59  14.36  12.69  10.01   0.00
  0.00  33.73  42.64  48.06  51.93  54.91  57.31  59.30  60.98  62.40  63.62  64.66  65.56  66.31  66.94  67.46  67.88  68.20  68.43  68.58  68.65  68.64  68.56  68.41  68.20  67.92  67.59  67.20  66.76  66.26  65.72  65.14  64.52  63.85  63.15  62.42  61.65  60.86  60.04  59.19  58.33  57.44  56.54  55.62  54.70  53.76  52.81  51.86  50.90  49.94  48.98  48.02  47.07  46.12  45.17  44.24  43.31  42.39  41.48  40.58  39.70  38.83  37.97  37.13  36.31  35.50  34.70  33.93  33.16  32.42  31.69  30.98  30.29  29.61  28.95  28.30  27.67  27.05  26.45  25.85  25.27  24.70  24.13  23.57  23.02  22.46  21.91  21.35  20.78  20.19  19.58  18.94  18.25  17.50  16.65  15.65  14.42  12.74  10.05   0.00
  0.00  34.37  43.44  48.97  52.91  55.95  58.40  60.43  62.13  63.59  64.83  65.89  66.80  67.57  68.21  68.74  69.17  69.49  69.73  69.87  69.94  69.93  69.84  69.69  69.47  69.18  68.84  68.44  67.98  67.48  66.92  66.32  65.68  65.00  64.28  63.53  62.74  61.92  61.08  60.22  59.33  58.42  57.49  56.55  55.60  54.64  53.67  52.69  51.71  50.73  49.74  48.76  47.78  46.81  45.84  44.88  43.92  42.98  42.05  41.13  40.23  39.34  38.46  37.60  36.75  35.92  35.11  34.32  33.54  32.78  32.03  31.31  30.60  29.90  29.23  28.57  27.92  27.29  26.67  26.06  25.47  24.88  24.31  23.74  23.17  22.61  22.04  21.47  20.90  20.30  19.69  19.04  18.34  17.58  16.72  15.72  14.47  12.79  10.09   0.00
  0.00  35.00  44.25  49.88  53.89  56.99  59.48  61.55  63.29  64.77  66.04  67.12  68.04  68.83  69.48  70.02  70.45  70.78  71.02  71.16  71.23  71.21  71.12  70.96  70.73  70.44  70.09  69.67  69.20  68.69  68.12  67.50  66.84  66.14  65.40  64.63  63.82  62.99  62.12  61.24  60.32  59.39  58.44  57.48  56.51  55.52  54.52  53.52  52.52  51.51  50.50  49.49  48.49  47.49  46.50  45.52  44.54  43.58  42.62  41.68  40.75  39.84  38.94  38.06  37.20  36.35  35.52  34.70  33.91  33.13  32.37  31.62  30.90  30.19  29.50  28.82  28.16  27.52  26.89  26.27  25.66  25.07  24.48  23.90  23.32  22.75  22.18  21.60  21.01  20.41  19.79  19.13  18.43  17.66  16.79  15.78  14.53  12.84  10.12   0.00
  0.00  35.64  45.05  50.78  54.87  58.02  60.56  62.67  64.44  65.95  67.24  68.34  69.28  70.08  70.74  71.29  71.73  72.06  72.30  72.45  72.51  72.49  72.40  72.23  71.99  71.69  71.33  70.90  70.42  69.89  69.30  68.67  68.00  67.28  66.52  65.73  64.90  64.05  63.16  62.25  61.32  60.36  59.39  58.40  57.40  56.39  55.37  54.35  53.32  52.29  51.25  50.22  49.20  48.17  47.16  46.15  45.15  44.16  43.19  42.23  41.28  40.34  39.42  38.52  37.64  36.77  35.92  35.09  34.27  33.48  32.70  31.94  31.20  30.48  29.77  29.08  28.41  27.75  27.10  26.47  25.85  25.25  24.65  24.06  23.47  22.89  22.31  21.72  21.13  20.52  19.88  19.22  18.51  17.74  16.86  15.84  14.58  12.88  10.16   0.00
  0.00  36.26  45.84  51.68  55.84  59.05  61.64  63.78  65.59  67.12  68.43  69.56  70.51  71.32  72.00  72.55  73.00  73.34  73.58  73.72  73.79  73.77  73.67  73.49  73.25  72.94  72.56  72.13  71.63  71.09  70.49  69.84  69.15  68.41  67.64  66.82  65.98  65.10  64.19  63.26  62.30  61.33  60.33  59.32  58.30  57.26  56.22  55.17  54.12  53.06  52.00  50.95  49.90  48.85  47.81  46.78  45.76  44.75  43.75  42.77  41.80  40.84  39.90  38.98  38.07  37.19  36.32  35.47  34.63  33.82  33.03  32.25  31.49  30.76  30.03  29.33  28.64  27.97  27.32  26.67  26.04  25.43  24.82  24.22  23.62  23.03  22.44  21.84  21.24  20.62  19.98  19.31  18.59  17.81  16.93  15.90  14.64  12.93  10.19   0.00
  0.00  36.89  46.63  52.57  56.81  60.07  62.71  64.89  66.72  68.29  69.62  70.76  71.74  72.56  73.25  73.81  74.26  74.60  74.85  74.99  75.06  75.03  74.93  74.75  74.50  74.18  73.79  73.34  72.84  72.28  71.66  71.00  70.29  69.53  68.74  67.91  67.04  66.14  65.22  64.26  63.28  62.28  61.27  60.23  59.18  58.13  57.06  55.99  54.91  53.83  52.75  51.67  50.59  49.52  48.46  47.41  46.36  45.33  44.31  43.30  42.31  41.33  40.37  39.43  38.51  37.60  36.71  35.84  34.99  34.16  33.35  32.56  31.79  31.03  30.30  29.58  28.88  28.19  27.53  26.87  26.23  25.60  24.98  24.37  23.76  23.16  22.56  21.96  21.35  20.72  20.07  19.39  18.67  17.88  17.00  15.96  14.69  12.97  10.22   0.00
  0.00  37.51  47.42  53.46  57.76  61.09  63.77  65.98  67.85  69.44  70.80  71.96  72.95  73.79  74.48  75.06  75.51  75.86  76.10  76.25  76.31  76.29  76.18  75.99  75.73  75.40  75.01  74.55  74.03  73.46  72.83  72.15  71.42  70.65  69.84  68.99  68.10  67.18  66.23  65.25  64.25  63.23  62.19  61.13  60.06  58.98  57.89  56.79  55.69  54.59  53.48  52.38  51.28  50.19  49.10  48.03  46.96  45.90  44.86  43.83  42.82  41.82  40.84  39.88  38.93  38.01  37.10  36.21  35.35  34.50  33.67  32.86  32.08  31.31  30.56  29.82  29.11  28.41  27.73  27.06  26.41  25.77  25.14  24.52  23.90  23.29  22.68  22.07  21.45  20.82  20.16  19.48  18.75  17.95  17.06  16.02  14.74  13.01  10.25   0.00
  0.00  38.12  48.20  54.33  58.71  62.09  64.82  67.07  68.97  70.59  71.97  73.15  74.15  75.00  75.71  76.29  76.75  77.11  77.35  77.50  77.56  77.53  77.42  77.23  76.96  76.62  76.22  75.75  75.21  74.63  73.98  73.29  72.54  71.75  70.92  70.05  69.15  68.21  67.24  66.24  65.22  64.17  63.11  62.03  60.93  59.83  58.71  57.59  56.47  55.34  54.21  53.08  51.96  50.85  49.74  48.64  47.55  46.47  45.41  44.36  43.32  42.30  41.30  40.32  39.36  38.41  37.49  36.58  35.70  34.83  33.99  33.16  32.36  31.58  30.81  30.06  29.34  28.63  27.93  27.25  26.59  25.94  25.30  24.67  24.04  23.42  22.80  22.18  21.55  20.91  20.25  19.56  18.82  18.02  17.12  16.07  14.78  13.05  10.28   0.00
  0.00  38.73  48.97  55.20  59.65  63.09  65.86  68.15  70.08  71.72  73.12  74.32  75.34  76.21  76.93  77.52  77.98  78.34  78.59  78.74  78.80  78.76  78.65  78.45  78.17  77.83  77.41  76.93  76.39  75.78  75.12  74.41  73.65  72.85  72.00  71.11  70.18  69.22  68.23  67.21  66.17  65.10  64.01  62.91  61.79  60.67  59.53  58.38  57.23  56.08  54.93  53.78  52.64  51.50  50.36  49.24  48.13  47.03  45.94  44.87  43.82  42.78  41.76  40.75  39.77  38.81  37.86  36.94  36.04  35.16  34.30  33.46  32.64  31.84  31.06  30.30  29.56  28.84  28.13  27.44  26.76  26.10  25.45  24.81  24.18  23.55  22.92  22.29  21.65  21.01  20.34  19.64  18.89  18.08  17.18  16.12  14.83  13.09  10.31   0.00
  0.00  39.33  49.73  56.06  60.58  64.07  66.88  69.21  71.17  72.84  74.27  75.48  76.52  77.40  78.13  78.72  79.20  79.56  79.81  79.96  80.01  79.98  79.86  79.65  79.37  79.02  78.59  78.10  77.54  76.92  76.25  75.53  74.75  73.93  73.06  72.15  71.20  70.22  69.21  68.17  67.11  66.02  64.91  63.78  62.64  61.49  60.33  59.16  57.99  56.82  55.64  54.47  53.30  52.14  50.98  49.84  48.70  47.58  46.47  45.38  44.30  43.25  42.20  41.18  40.18  39.20  38.24  37.30  36.38  35.48  34.60  33.75  32.91  32.10  31.31  30.53  29.78  29.04  28.32  27.62  26.94  26.26  25.60  24.95  24.31  23.67  23.03  22.40  21.75  21.09  20.42  19.71  18.96  18.14  17.23  16.17  14.87  13.12  10.34   0.00
  0.00  39.92  50.48  56.91  61.50  65.04  67.90  70.26  72.25  73.95  75.39  76.63  77.68  78.57  79.31  79.91  80.39  80.76  81.01  81.16  81.22  81.18  81.05  80.84  80.55  80.19  79.75  79.25  78.68  78.05  77.36  76.62  75.83  74.99  74.10  73.18  72.21  71.21  70.18  69.12  68.03  66.92  65.79  64.64  63.48  62.31  61.12  59.93  58.73  57.54  56.34  55.14  53.95  52.77  51.59  50.42  49.27  48.12  46.99  45.88  44.78  43.71  42.64  41.60  40.58  39.58  38.60  37.64  36.71  35.79  34.90  34.03  33.18  32.35  31.55  30.76  29.99  29.24  28.51  27.80  27.10  26.42  25.75  25.09  24.43  23.79  23.14  22.50  21.85  21.18  20.50  19.78  19.03  18.20  17.29  16.22  14.91  13.16  10.36   0.00
  0.00  40.51  51.21  57.74  62.40  66.00  68.90  71.30  73.32  75.03  76.50  77.76  78.82  79.72  80.48  81.09  81.57  81.94  82.20  82.35  82.40  82.36  82.23  82.01  81.72  81.35  80.90  80.38  79.80  79.16  78.46  77.70  76.89  76.04  75.13  74.19  73.20  72.19  71.13  70.05  68.94  67.81  66.66  65.49  64.30  63.11  61.90  60.69  59.47  58.25  57.03  55.81  54.59  53.39  52.19  51.00  49.82  48.66  47.51  46.37  45.26  44.16  43.08  42.02  40.98  39.96  38.96  37.98  37.03  36.10  35.19  34.31  33.44  32.60  31.78  30.98  30.20  29.44  28.70  27.97  27.26  26.57  25.89  25.22  24.56  23.90  23.25  22.59  21.94  21.26  20.57  19.85  19.09  18.26  17.34  16.26  14.95  13.19  10.38   0.00
  0.00  41.08  51.94  58.56  63.29  66.94  69.88  72.31  74.36  76.10  77.59  78.86  79.95  80.86  81.62  82.24  82.73  83.10  83.36  83.51  83.57  83.52  83.39  83.17  82.86  82.48  82.03  81.50  80.91  80.25  79.54  78.76  77.94  77.07  76.15  75.18  74.18  73.14  72.07  70.97  69.84  68.68  67.51  66.32  65.11  63.89  62.66  61.43  60.19  58.94  57.70  56.46  55.22  54.00  52.77  51.56  50.36  49.18  48.01  46.85  45.72  44.60  43.50  42.42  41.36  40.32  39.31  38.32  37.35  36.40  35.48  34.58  33.70  32.84  32.01  31.19  30.40  29.63  28.88  28.14  27.42  26.72  26.03  25.35  24.68  24.01  23.35  22.69  22.02  21.34  20.65  19.92  19.15  18.31  17.38  16.31  14.99  13.22  10.41   0.00
  0.00  41.64  52.65  59.36  64.16  67.86  70.84  73.31  75.39  77.15  78.66  79.95  81.05  81.97  82.75  83.37  83.87  84.25  84.51  84.66  84.71  84.66  84.52  84.29  83.98  83.59  83.13  82.59  81.99  81.32  80.59  79.80  78.96  78.07  77.14  76.16  75.14  74.08  72.99  71.86  70.71  69.54  68.35  67.13  65.90  64.66  63.41  62.15  60.89  59.63  58.36  57.10  55.84  54.59  53.35  52.12  50.90  49.69  48.50  47.32  46.17  45.03  43.91  42.81  41.74  40.68  39.65  38.64  37.66  36.69  35.76  34.84  33.95  33.08  32.23  31.40  30.60  29.81  29.05  28.30  27.57  26.86  26.16  25.47  24.79  24.12  23.45  22.78  22.11  21.42  20.72  19.98  19.21  18.37  17.43  16.35  15.02  13.25  10.43   0.00
  0.00  42.19  53.35  60.15  65.01  68.76  71.78  74.28  76.39  78.18  79.71  81.02  82.13  83.07  83.85  84.48  84.98  85.36  85.62  85.78  85.83  85.78  85.63  85.40  85.08  84.68  84.21  83.66  83.05  82.37  81.62  80.82  79.97  79.06  78.11  77.11  76.07  74.99  73.88  72.74  71.57  70.38  69.16  67.93  66.68  65.42  64.14  62.86  61.58  60.29  59.01  57.72  56.44  55.17  53.91  52.66  51.41  50.19  48.98  47.78  46.61  45.45  44.31  43.20  42.10  41.03  39.98  38.96  37.96  36.98  36.03  35.10  34.19  33.31  32.44  31.61  30.79  29.99  29.22  28.46  27.72  27.00  26.29  25.59  24.90  24.22  23.54  22.87  22.18  21.49  20.78  20.04  19.26  18.41  17.47  16.38  15.05  13.27  10.45   0.00
  0.00  42.73  54.03  60.92  65.84  69.64  72.70  75.24  77.37  79.19  80.73  82.06  83.18  84.13  84.92  85.56  86.07  86.45  86.72  86.87  86.92  86.86  86.72  86.48  86.16  85.75  85.27  84.71  84.08  83.39  82.63  81.82  80.95  80.03  79.05  78.04  76.98  75.89  74.76  73.60  72.41  71.19  69.96  68.70  67.43  66.15  64.86  63.56  62.25  60.94  59.63  58.33  57.03  55.74  54.45  53.18  51.92  50.67  49.44  48.23  47.04  45.86  44.70  43.57  42.46  41.37  40.31  39.27  38.25  37.26  36.29  35.34  34.42  33.53  32.65  31.80  30.97  30.17  29.38  28.61  27.86  27.13  26.41  25.70  25.00  24.32  23.63  22.95  22.26  21.56  20.84  20.10  19.31  18.46  17.51  16.42  15.08  13.29  10.46   0.00
  0.00  43.25  54.69  61.67  66.65  70.50  73.60  76.16  78.33  80.16  81.73  83.07  84.21  85.17  85.97  86.62  87.13  87.52  87.78  87.94  87.98  87.93  87.77  87.53  87.20  86.79  86.29  85.73  85.09  84.38  83.62  82.79  81.90  80.96  79.98  78.95  77.87  76.76  75.61  74.43  73.22  71.99  70.73  69.46  68.17  66.86  65.55  64.23  62.90  61.57  60.25  58.92  57.60  56.29  54.98  53.69  52.41  51.14  49.90  48.66  47.45  46.26  45.08  43.93  42.81  41.70  40.62  39.56  38.53  37.52  36.54  35.58  34.65  33.74  32.85  31.99  31.15  30.33  29.53  28.76  28.00  27.25  26.52  25.81  25.10  24.41  23.72  23.03  22.33  21.63  20.90  20.15  19.36  18.50  17.55  16.45  15.11  13.32  10.48   0.00
  0.00  43.76  55.34  62.40  67.44  71.33  74.47  77.07  79.25  81.11  82.70  84.06  85.21  86.18  86.99  87.64  88.16  88.55  88.82  88.97  89.02  88.96  88.80  88.55  88.22  87.79  87.29  86.72  86.07  85.35  84.57  83.73  82.83  81.88  80.87  79.83  78.73  77.60  76.44  75.24  74.01  72.76  71.49  70.19  68.88  67.56  66.22  64.88  63.53  62.19  60.84  59.49  58.15  56.82  55.50  54.18  52.89  51.60  50.33  49.08  47.85  46.64  45.45  44.28  43.14  42.02  40.92  39.85  38.80  37.78  36.78  35.81  34.86  33.94  33.04  32.17  31.32  30.49  29.68  28.89  28.12  27.37  26.63  25.91  25.20  24.49  23.80  23.10  22.40  21.69  20.96  20.20  19.40  18.54  17.58  16.48  15.13  13.33  10.49   0.00
  0.00  44.26  55.96  63.10  68.20  72.14  75.31  77.94  80.15  82.03  83.64  85.01  86.18  87.16  87.97  88.64  89.16  89.55  89.82  89.97  90.02  89.96  89.80  89.54  89.20  88.77  88.26  87.68  87.02  86.29  85.49  84.64  83.73  82.76  81.74  80.68  79.57  78.42  77.24  76.02  74.78  73.51  72.21  70.90  69.57  68.23  66.87  65.51  64.15  62.78  61.41  60.05  58.69  57.33  55.99  54.66  53.34  52.04  50.75  49.49  48.24  47.01  45.80  44.62  43.46  42.32  41.21  40.12  39.06  38.03  37.02  36.03  35.07  34.14  33.23  32.34  31.48  30.64  29.82  29.02  28.25  27.48  26.74  26.01  25.29  24.58  23.87  23.17  22.46  21.74  21.01  20.24  19.44  18.57  17.61  16.50  15.15  13.35  10.50   0.00
  0.00  44.73  56.57  63.78  68.94  72.92  76.13  78.79  81.02  82.92  84.55  85.93  87.11  88.10  88.93  89.60  90.12  90.52  90.79  90.94  90.98  90.92  90.76  90.50  90.15  89.71  89.20  88.60  87.93  87.19  86.39  85.52  84.59  83.61  82.58  81.50  80.38  79.21  78.01  76.78  75.52  74.23  72.92  71.58  70.23  68.87  67.50  66.12  64.74  63.35  61.96  60.58  59.20  57.83  56.47  55.12  53.78  52.46  51.16  49.87  48.61  47.36  46.14  44.94  43.77  42.61  41.49  40.39  39.31  38.26  37.24  36.24  35.27  34.32  33.40  32.51  31.63  30.78  29.96  29.15  28.36  27.59  26.84  26.10  25.37  24.65  23.94  23.23  22.51  21.79  21.05  20.28  19.48  18.60  17.64  16.53  15.17  13.37  10.51   0.00
  0.00  45.19  57.15  64.44  69.65  73.67  76.91  79.60  81.86  83.78  85.42  86.82  88.01  89.01  89.84  90.52  91.05  91.45  91.72  91.88  91.92  91.85  91.68  91.42  91.06  90.62  90.10  89.49  88.81  88.06  87.24  86.36  85.43  84.43  83.38  82.29  81.15  79.97  78.76  77.51  76.23  74.92  73.59  72.24  70.87  69.49  68.10  66.70  65.30  63.90  62.49  61.09  59.69  58.30  56.93  55.56  54.21  52.87  51.55  50.25  48.96  47.70  46.46  45.25  44.06  42.89  41.75  40.64  39.55  38.49  37.45  36.44  35.46  34.50  33.57  32.66  31.78  30.92  30.08  29.26  28.47  27.69  26.93  26.18  25.45  24.72  24.00  23.29  22.57  21.84  21.09  20.32  19.51  18.63  17.66  16.54  15.19  13.38  10.52   0.00
  0.00  45.63  57.71  65.07  70.33  74.39  77.67  80.38  82.66  84.60  86.26  87.67  88.87  89.88  90.72  91.40  91.94  92.34  92.62  92.77  92.81  92.74  92.57  92.30  91.94  91.49  90.96  90.34  89.66  88.90  88.07  87.18  86.22  85.22  84.16  83.05  81.89  80.70  79.47  78.20  76.90  75.58  74.23  72.87  71.48  70.09  68.68  67.26  65.84  64.42  63.00  61.58  60.16  58.76  57.36  55.98  54.61  53.25  51.92  50.60  49.30  48.03  46.77  45.54  44.34  43.16  42.00  40.87  39.77  38.70  37.65  36.63  35.63  34.67  33.72  32.81  31.91  31.04  30.20  29.37  28.57  27.78  27.01  26.26  25.52  24.79  24.06  23.34  22.61  21.88  21.13  20.35  19.53  18.65  17.68  16.56  15.20  13.39  10.52   0.00
  0.00  46.05  58.24  65.67  70.98  75.08  78.39  81.12  83.43  85.39  87.06  88.48  89.70  90.72  91.56  92.25  92.79  93.19  93.47  93.62  93.66  93.59  93.42  93.14  92.78  92.32  91.78  91.16  90.46  89.69  88.85  87.95  86.98  85.96  84.89  83.77  82.60  81.39  80.14  78.86  77.55  76.21  74.85  73.47  72.07  70.65  69.23  67.79  66.36  64.92  63.48  62.04  60.61  59.19  57.78  56.38  54.99  53.62  52.27  50.93  49.62  48.33  47.06  45.82  44.60  43.41  42.24  41.10  39.98  38.90  37.84  36.80  35.80  34.82  33.87  32.94  32.04  31.16  30.30  29.47  28.66  27.87  27.09  26.33  25.58  24.84  24.11  23.38  22.65  21.91  21.16  20.38  19.56  18.67  17.70  16.57  15.21  13.39  10.53   0.00
  0.00  46.45  58.74  66.24  71.60  75.74  79.07  81.83  84.16  86.13  87.82  89.26  90.48  91.51  92.36  93.05  93.60  94.00  94.28  94.43  94.47  94.40  94.22  93.94  93.57  93.11  92.56  91.93  91.23  90.45  89.60  88.68  87.71  86.67  85.59  84.45  83.27  82.05  80.79  79.49  78.16  76.81  75.43  74.03  72.62  71.19  69.74  68.30  66.84  65.39  63.93  62.48  61.03  59.59  58.17  56.75  55.35  53.96  52.60  51.25  49.92  48.62  47.34  46.08  44.85  43.64  42.46  41.31  40.18  39.08  38.01  36.97  35.95  34.96  34.00  33.06  32.15  31.27  30.40  29.56  28.74  27.94  27.16  26.39  25.64  24.89  24.16  23.42  22.69  21.94  21.19  20.40  19.57  18.69  17.71  16.58  15.21  13.39  10.53   0.00
  0.00  46.83  59.22  66.78  72.18  76.35  79.72  82.50  84.84  86.84  88.54  89.99  91.22  92.25  93.11  93.81  94.36  94.77  95.05  95.20  95.24  95.16  94.98  94.70  94.32  93.85  93.30  92.66  91.95  91.16  90.30  89.37  88.39  87.34  86.25  85.10  83.90  82.67  81.39  80.08  78.74  77.37  75.98  74.57  73.13  71.69  70.23  68.77  67.30  65.83  64.36  62.89  61.43  59.97  58.53  57.10  55.69  54.29  52.90  51.54  50.20  48.88  47.59  46.32  45.07  43.86  42.66  41.50  40.36  39.25  38.17  37.12  36.09  35.09  34.12  33.18  32.26  31.36  30.49  29.64  28.82  28.01  27.22  26.45  25.69  24.94  24.20  23.46  22.72  21.97  21.21  20.42  19.59  18.70  17.71  16.58  15.21  13.39  10.53   0.00
  0.00  47.18  59.67  67.29  72.73  76.93  80.32  83.13  85.49  87.50  89.21  90.67  91.91  92.96  93.82  94.52  95.08  95.49  95.76  95.92  95.95  95.88  95.69  95.41  95.03  94.55  93.99  93.35  92.62  91.83  90.96  90.02  89.03  87.97  86.86  85.70  84.50  83.25  81.96  80.64  79.28  77.90  76.49  75.06  73.62  72.16  70.69  69.21  67.72  66.24  64.75  63.27  61.80  60.33  58.87  57.43  56.00  54.58  53.19  51.81  50.46  49.13  47.82  46.54  45.28  44.05  42.85  41.68  40.53  39.41  38.32  37.25  36.22  35.21  34.23  33.28  32.35  31.45  30.57  29.72  28.88  28.07  27.27  26.49  25.73  24.97  24.23  23.48  22.74  21.99  21.22  20.43  19.59  18.70  17.71  16.58  15.21  13.39  10.52   0.00
  0.00  47.51  60.08  67.76  73.24  77.47  80.88  83.71  86.09  88.11  89.84  91.31  92.56  93.61  94.48  95.19  95.74  96.15  96.43  96.59  96.62  96.54  96.35  96.07  95.68  95.20  94.63  93.98  93.25  92.45  91.57  90.63  89.62  88.56  87.44  86.26  85.05  83.79  82.49  81.15  79.78  78.39  76.97  75.53  74.07  72.59  71.11  69.62  68.12  66.62  65.12  63.62  62.14  60.65  59.18  57.73  56.28  54.86  53.45  52.06  50.70  49.36  48.04  46.74  45.48  44.24  43.02  41.84  40.68  39.55  38.45  37.38  36.33  35.32  34.33  33.37  32.43  31.52  30.64  29.78  28.94  28.12  27.32  26.53  25.76  25.00  24.25  23.50  22.75  22.00  21.23  20.43  19.60  18.70  17.71  16.58  15.20  13.38  10.52   0.00
